audit,count,course_id,created,credit,cumulative_count,date,honor,masters,professional,verified
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123611,0,5,2020-01-29,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123255,0,5,2020-01-30,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122133,0,5,2020-01-31,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122920,0,5,2020-02-01,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125340,0,5,2020-02-02,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124227,0,5,2020-02-03,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123032,0,5,2020-02-04,0,0,0,0
7,7,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125453,0,7,2020-02-05,0,0,0,0
9,9,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124338,0,10,2020-02-06,0,0,0,0
11,12,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123144,0,13,2020-02-07,0,0,0,1
11,12,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125229,0,13,2020-02-08,0,0,0,1
11,12,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124445,0,13,2020-02-09,0,0,0,1
11,13,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124140,0,14,2020-02-10,0,0,0,2
11,13,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122944,0,14,2020-02-11,0,0,0,2
12,14,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125405,0,15,2020-02-12,0,0,0,2
14,16,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124251,0,17,2020-02-13,0,0,0,2
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123055,0,18,2020-02-14,0,0,0,3
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125518,0,18,2020-02-15,0,0,0,3
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124401,0,18,2020-02-16,0,0,0,3
14,17,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123206,0,18,2020-02-17,0,0,0,3
15,18,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125254,0,19,2020-02-18,0,0,0,3
22,25,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124509,0,26,2020-02-19,0,0,0,3
79,85,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124204,0,89,2020-02-20,0,0,0,6
122,129,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123009,0,133,2020-02-21,0,0,0,7
149,156,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125429,0,160,2020-02-22,0,0,0,7
188,196,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124315,0,200,2020-02-23,0,0,0,8
252,267,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123120,0,273,2020-02-24,0,0,0,15
280,296,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125206,0,304,2020-02-25,0,0,0,16
291,308,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124423,0,316,2020-02-26,0,0,0,17
466,485,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123230,0,495,2020-02-27,0,0,0,19
547,570,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125317,0,583,2020-02-28,0,0,0,23
599,622,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124533,0,635,2020-02-29,0,0,0,23
654,679,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125341,0,693,2020-03-01,0,0,0,25
756,786,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124228,0,799,2020-03-02,0,0,0,30
856,890,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123032,0,905,2020-03-03,0,0,0,34
946,984,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125454,0,1002,2020-03-04,0,0,0,38
1038,1080,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124339,0,1099,2020-03-05,0,0,0,42
1110,1159,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123145,0,1182,2020-03-06,0,0,0,49
1164,1216,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125230,0,1239,2020-03-07,0,0,0,52
1220,1272,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124446,0,1295,2020-03-08,0,0,0,52
1284,1342,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123255,0,1364,2020-03-09,0,0,0,58
1349,1409,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122944,0,1432,2020-03-10,0,0,0,60
1408,1474,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125405,0,1498,2020-03-11,0,0,0,66
1469,1537,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124252,0,1564,2020-03-12,0,0,0,68
1524,1596,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123056,0,1623,2020-03-13,0,0,0,72
1557,1631,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125518,0,1660,2020-03-14,0,0,0,74
1636,1711,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124402,0,1740,2020-03-15,0,0,0,75
1745,1822,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123207,0,1853,2020-03-16,0,0,0,77
1863,1941,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125254,0,1975,2020-03-17,0,0,0,78
1973,2056,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124510,0,2091,2020-03-18,0,0,0,83
2090,2176,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123321,0,2213,2020-03-19,0,0,0,86
2212,2302,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123010,0,2341,2020-03-20,0,0,0,90
2338,2430,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125429,0,2471,2020-03-21,0,0,0,92
2484,2585,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124315,0,2633,2020-03-22,0,0,0,101
2705,2816,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123120,0,2866,2020-03-23,0,0,0,111
2882,2999,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125206,0,3052,2020-03-24,0,0,0,117
3069,3190,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124424,0,3249,2020-03-25,0,0,0,121
3241,3368,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123231,0,3430,2020-03-26,0,0,0,127
3390,3528,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125318,0,3595,2020-03-27,0,0,0,138
3516,3662,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124534,0,3730,2020-03-28,0,0,0,146
3676,3830,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123345,0,3902,2020-03-29,0,0,0,154
3900,4065,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123033,0,4142,2020-03-30,0,0,0,165
4101,4277,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125455,0,4361,2020-03-31,0,0,0,176
4280,4468,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124228,0,4560,2020-04-01,0,0,0,188
4485,4687,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123033,0,4785,2020-04-02,0,0,0,202
4639,4850,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125455,0,4954,2020-04-03,0,0,0,211
4748,4966,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124339,0,5073,2020-04-04,0,0,0,218
4908,5136,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123145,0,5252,2020-04-05,0,0,0,228
5118,5352,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T125231,0,5473,2020-04-06,0,0,0,234
5288,5530,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124446,0,5658,2020-04-07,0,0,0,242
